id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf,decoration,part_type,vessel_type,macro_period,site,context,reference,pdf_page,figure_ref,scale,scale_factor
Righetti_27.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101.0,,9 10 11 12 12,TOP,RIGHT,Fig.158,Righetti/Fig.158/Righetti_27.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_28.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101.0,,9 10 11 12 5 6,TOP,RIGHT,Fig.158,Righetti/Fig.158/Righetti_28.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_29.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101.0,,9 10 11 12 14,TOP,RIGHT,Fig.158,Righetti/Fig.158/Righetti_29.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_30.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,3 4 6 7 Notices des sites,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_30.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_31.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,1 2 3 4 5,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_31.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_32.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,"14 15 16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59.",TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_32.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_33.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,"14 15 16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59.",TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_33.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_34.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 103",TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_34.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_35.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 11 12 13",TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_35.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_36_16.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,16.0,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 103",TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_36_16.0.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_37.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,6 7 1 2 3 4,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_37.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_38.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,5 6 7 1 2,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_38.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,rim,plate,,,,,,,,
Righetti_39.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,6 7 8 9 10 3 4,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_39.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_40.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,8 9 10 11 12 13 3 4,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_40.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,jar,,,,,,,,
Righetti_41.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,8 9 10 11 12 13 5,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_41.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,pot,,,,,,,,
Righetti_42.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_42.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_43.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_43.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_44.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102.0,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Righetti/Fig.159/Righetti_44.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_45.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,3 4 5 6,TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_45.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_46.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,5 6 7,TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_46.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_47.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,6 7 8 9,TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_47.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_48.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,7 8 9 10 11,TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_48.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_49_7.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,7.0,7 8 9 10 11,TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_49_7.0.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_50.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_50.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_51.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_51.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_52.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,"12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 . 104",TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_52.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_53.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_53.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_54_12.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103.0,12.0,"12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 . 104",TOP,RIGHT,Fig.160,Righetti/Fig.160/Righetti_54_12.0.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_55.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,3 4 5 6 1 2,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_55.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_56.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,3 4 5 6 Notices des sites,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_56.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_57.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,"12 Fig.161: Bols, Hili 8 (dessins P. Gouin).1: H8/81/2367/UF734 ; 2: H8/78/7088/UF46 ; 3: H8/78/1031/UF79 ; 4:  H8/80/2118/UF606; 5:  H8/79/1927/UF131 ; 6:  H8/81/2502/UF743; 7: H8/79/1378/UF130; 8: H8/78/756/UF59 ; 9: H8/78/964/UF54; 10: H8/78/870/UF60;  11: H8/78/721/UF66 ; 12:H8/80/2233/UF612.. 105",TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_57.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_58.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,"Fig.161: Bols, Hili 8 (dessins P. Gouin).1: H8/81/2367/UF734 ; 2: H8/78/7088/UF46 ; 3: H8/78/1031/UF79 ; 4:  H8/80/2118/UF606; 5:  H8/79/1927/UF131 ; 6:  H8/81/2502/UF743; 7: H8/79/1378/UF130; 8: H8/78/756/UF59 ; 9: H8/78/964/UF54; 10: H8/78/870/UF60;  11: H8/78/721/UF66 ; 12:H8/80/2233/UF612.. 105 11",TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_58.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_59.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,5 6 7 8 1 2,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_59.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_60.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,5 6 7 8 1 2,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_60.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_61.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,7 8 9 10 3 4,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_61.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_62.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,7 8 9 10 3 4,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_62.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_63.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,9 10 11 5 6,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_63.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_64.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,9 10 11 5 6,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_64.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,bowl,,,,,,,,
Righetti_65.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,11 12 7 8,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_65.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_66.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104.0,,11 12 7 8,TOP,RIGHT,Fig.161,Righetti/Fig.161/Righetti_66.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_67.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,,2 3 Notices des sites,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_67.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_68_2.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,2.0,2 3 4,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_68_2.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_69.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,,4 5 2,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_69.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_70_4.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,4.0,4 5 6,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_70_4.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_71_5.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,5.0,5 6 7,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_71_5.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_72_6.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,6.0,6 7 8,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_72_6.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,rim,plate,,,,,,,,
Righetti_73_7.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,7.0,7 8 9,TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_73_7.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_74_8.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,8.0,"8 9 Fig.162: Bols et plats, Hili 8 (dessins P. Gouin). 1: H8/78/1123/UF93  ; 2: H8/78/866/UF60 ; 3: H8/78/393 ; 4: H8/82/2626/UF1226 ;5:  H8/80/1994/UF505; 6: H8/82/2586/UF1203 ; 7: H8/78/1093/UF46 ; 8: H8/82/2581/UF1201; 9: H8/78/496/UF24.",TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_74_8.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_75_9.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.162,105.0,9.0,"9 Fig.162: Bols et plats, Hili 8 (dessins P. Gouin). 1: H8/78/1123/UF93  ; 2: H8/78/866/UF60 ; 3: H8/78/393 ; 4: H8/82/2626/UF1226 ;5:  H8/80/1994/UF505; 6: H8/82/2586/UF1203 ; 7: H8/78/1093/UF46 ; 8: H8/82/2581/UF1201; 9: H8/78/496/UF24. 106",TOP,RIGHT,Fig.162,Righetti/Fig.162/Righetti_75_9.0.png,p. 106 (Bols et plats),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_76.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,,2 3 Notices des sites,TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_76.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_77_2.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,2.0,2 3 4,TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_77_2.0.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_78_3.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,3.0,3 4 5,TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_78_3.0.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_79.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,,6 7 4,TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_79.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_80.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,,7 8 5,TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_80.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_81.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,,"8 9 Fig.163: Plats, Hili 8 (dessins P. Gouin). 1: H8/81/2536/UF728 ; 2: H8/81/2513/UF907 ; 3: H8/78/495/UF24 ; 4: H8/78/788/UF59 ; 5:  H8/81/2395/UF732 ; 6: H8/87/2347/UF728 ; 7:H8/79/1279/UF125  ; 8: H8/81/2533/UF747 ; 9: H8/80/1974/UF501 .",TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_81.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_82.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.163,106.0,,"Fig.163: Plats, Hili 8 (dessins P. Gouin). 1: H8/81/2536/UF728 ; 2: H8/81/2513/UF907 ; 3: H8/78/495/UF24 ; 4: H8/78/788/UF59 ; 5:  H8/81/2395/UF732 ; 6: H8/87/2347/UF728 ; 7:H8/79/1279/UF125  ; 8: H8/81/2533/UF747 ; 9: H8/80/1974/UF501 . 107 8",TOP,RIGHT,Fig.163,Righetti/Fig.163/Righetti_82.png,p. 107 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_83_1.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.164,107.0,1.0,1 2 Notices des sites,TOP,RIGHT,Fig.164,Righetti/Fig.164/Righetti_83_1.0.png,p. 108 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_84_2.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.164,107.0,2.0,2 3 1,TOP,RIGHT,Fig.164,Righetti/Fig.164/Righetti_84_2.0.png,p. 108 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,bowl,,,,,,,,
Righetti_85_4.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.164,107.0,4.0,4 5 6,TOP,RIGHT,Fig.164,Righetti/Fig.164/Righetti_85_4.0.png,p. 108 (Plats Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf,decorated,complete,plate,,,,,,,,
Righetti_86.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.165,108.0,,6 7 4,TOP,RIGHT,Fig.165,Righetti/Fig.165/Righetti_86.png,p. 109 (Plats et jarres),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
Righetti_87.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.165,108.0,,"7 8 Fig.165: Plats et jarres de taille moyenne, Hili 8 (dessins P. Gouin). 1: H8/84/2945/UF15 ; 2: H8/80/2064/UF603 ; 3: H8/81/2350/UF728 ; 4:  H8/78/893/UF60; 5:  H8/79/1448/UF303 ; 6: H8/79/1363/UF41 ; 8: H8/78/828/UF60.",TOP,RIGHT,Fig.165,Righetti/Fig.165/Righetti_87.png,p. 109 (Plats et jarres),Righetti,Righetti_Thèse_Volume_II.pdf,plain,complete,plate,,,,,,,,
